dr_no,date_rptd,date_occ,time_occ,area,area_name,rpt_dist_no,part_1_2,crm_cd,crm_cd_desc,mocodes,vict_age,vict_sex,vict_descent,premis_cd,premis_desc,status,status_desc,crm_cd_1,location,cross_street,lat,lon,weapon_used_cd,weapon_desc,crm_cd_2,crm_cd_3,index_right,geoid,distance_meters,year
131812365,2013-06-28T00:00:00.000,2013-06-27,2200,18,Southeast,1834,1,310,BURGLARY,1822 0358 0344 1603,59,M,H,724,TRADE SCHOOL (MEDICAL-TECHNICAL-BUSINESS)*,IC,Invest Cont,310,10900 S  CENTRAL                      AV,,33.9369,-118.2542,,,,,2283,06037242000,468.2765519594868,2013
150814889,2015-09-14T00:00:00.000,2015-09-14,0500,08,West LA,0897,1,320,"BURGLARY, ATTEMPTED",1202 1607,87,F,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,320,3000 S  CANFIELD                     AV,,34.0323,-118.3964,,,,,2359,06037269800,49.59404110156487,2015
170411833,2017-06-24T00:00:00.000,2017-06-24,1830,04,Hollenbeck,0448,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 1258 0360 0416,12,M,H,501,SINGLE FAMILY DWELLING,AO,Adult Other,627,1500    NIETO                        LN,,34.0573,-118.1935,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,1937,06037203100,299.96762096355485,2017
160921791,2016-12-15T00:00:00.000,2016-12-14,1530,09,Van Nuys,0914,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1309 0104,34,M,W,203,OTHER BUSINESS,IC,Invest Cont,440,14500    VANOWEN                      ST,,34.1976,-118.4574,,,,,1630,06037127804,362.03435476720244,2016
151211226,2015-04-15T00:00:00.000,2015-04-14,1800,12,77th Street,1252,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1814 0400 0416 0408,33,F,B,501,SINGLE FAMILY DWELLING,IC,Invest Cont,626,2700 W  67TH                         ST,,33.9782,-118.3226,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,2220,06037235201,354.82644966009565,2015
180412961,2018-07-30T00:00:00.000,2018-07-28,1800,04,Hollenbeck,0471,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,IC,Invest Cont,420,500 S  CLARENCE                     ST,,34.0409,-118.2234,,,,,1963,06037206050,475.78348250290065,2018
161310503,2016-04-22T00:00:00.000,2016-04-21,1800,13,Newton,1351,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 0416 1814 1309 1816,20,F,B,101,STREET,IC,Invest Cont,626,BROADWAY,VERNON,34.0038,-118.2783,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,2194,06037231902,330.07249613578074,2016
131225384,2013-11-20T00:00:00.000,2013-11-19,0900,12,77th Street,1267,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,IC,Invest Cont,420,900 W  85TH                         ST,,33.9613,-118.2893,,,,,2247,06037238320,288.6619781746024,2013
141320330,2014-10-21T00:00:00.000,2014-10-21,1405,13,Newton,1333,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 0417 1814 0408,27,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,Adult Other,626,900 E  JEFFERSON                    BL,,34.0136,-118.2611,,,,,2165,06037228310,284.9498543504601,2014
141705221,2014-01-29T00:00:00.000,2014-01-17,2000,17,Devonshire,1751,2,664,"BUNCO, PETTY THEFT",0701,25,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AA,Adult Arrest,664,9900    OWENSMOUTH                   AV,,34.25,-118.6017,,,,,1479,06037113213,489.37412133586975,2014
130805865,2013-02-15T00:00:00.000,2013-01-29,1800,08,West LA,0889,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,23,M,W,717,HEALTH SPA/GYM,IC,Invest Cont,440,1800 S  LA CIENEGA                   BL,,34.0445,-118.3768,,,,,2356,06037269601,489.1801794748758,2013
150119331,2015-08-22T00:00:00.000,2015-08-22,0300,01,Central,0161,1,761,BRANDISH WEAPON,0416 0432 0334 2004 1266,47,M,W,210,RESTAURANT/FAST FOOD,IC,Invest Cont,761,800 S  FIGUEROA                     ST,,34.0483,-118.2631,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,,,1985,06037207711,206.38847391031223,2015
160121722,2016-08-22T00:00:00.000,2016-08-22,0200,01,Central,0153,1,210,ROBBERY,1218 2004 0344 0334 1019 1822 0321 0337,51,M,B,101,STREET,IC,Invest Cont,210,600 S  BROADWAY,,34.0467,-118.252,113,SIMULATED GUN,,,1977,06037207304,72.60690918805861,2016
141501101,2014-09-20T00:00:00.000,2014-09-19,2230,15,N Hollywood,1566,1,820,ORAL COPULATION,1259 0507 1415 0501 1310 1022 1268 1822 0400 1206,17,F,W,110,FREEWAY,IC,Invest Cont,820,HOLLYWOOD                    FY,VENTURA                      FY,34.1504,-118.374,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",998,,1758,06037143200,303.5966693013394,2014
140317690,2014-08-14T00:00:00.000,2014-08-14,1600,03,Southwest,0335,2,624,BATTERY - SIMPLE ASSAULT,1251 1258 0360 0416 0446 0445,12,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,624,2400 W  JEFFERSON                    BL,,34.0256,-118.3212,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,2111,06037219010,296.25854362007624,2014
151014476,2015-09-07T00:00:00.000,2015-09-06,1700,10,West Valley,1011,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,28,F,W,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,740,7200    SHIRLEY                      AV,,34.2012,-118.5579,,,,,1659,06037131701,320.72817215243504,2015
182018738,2018-10-11T00:00:00.000,2018-10-10,0300,20,Olympic,2022,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0321 0344 2032,41,M,A,123,PARKING UNDERGROUND/BUILDING,IC,Invest Cont,331,400 S  MANHATTAN                    PL,,34.0672,-118.3104,,,,,2034,06037211703,105.85005527253581,2018
141114168,2014-07-29T00:00:00.000,2014-07-26,0001,11,Northeast,1141,2,354,THEFT OF IDENTITY,1822 0928 0930,35,F,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,354,1800 N  NEW HAMPSHIRE                AV,,34.1036,-118.2933,,,,,1821,06037189201,291.7442788720211,2014
150504513,2015-01-12T00:00:00.000,2015-01-05,1415,05,Harbor,0558,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0352 0344 1202,87,F,W,705,SLIPS/DOCK/MARINA/BOAT,IC,Invest Cont,341,00    BERTH,,33.7489,-118.2798,,,,,2462,06037296210,456.0998327053819,2015
192104965,2019-01-23T00:00:00.000,2019-01-22,2000,21,Topanga,2156,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1606,35,M,W,707,GARAGE/CARPORT,IC,Invest Cont,331,6300    CANOGA                       AV,,34.1865,-118.6017,,,,,1708,06037135116,250.86131207475196,2019
131820537,2013-12-26T00:00:00.000,2013-11-22,1440,18,Southeast,1801,2,624,BATTERY - SIMPLE ASSAULT,1258 0416 1251,11,M,H,720,JUNIOR HIGH SCHOOL,IC,Invest Cont,624,9300 S  HOOVER                       ST,,33.9519,-118.287,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,2267,06037240401,223.30461173944778,2013
172117314,2017-09-24T00:00:00.000,2017-09-24,2115,21,Topanga,2125,2,900,VIOLATION OF COURT ORDER,1501,39,F,W,501,SINGLE FAMILY DWELLING,AO,Adult Other,900,21600    SATICOY                      ST,,34.2119,-118.6017,,,,,1687,06037134306,113.69187423407779,2017
161918941,2016-09-26T00:00:00.000,2016-09-22,2300,19,Mission,1913,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,0,M,O,116,OTHER/OUTSIDE,IC,Invest Cont,341,14600    WALNUT                       RD,,34.3089,-118.4524,,,,,1435,06037106520,706.6225072445184,2016
151820689,2015-11-19T00:00:00.000,2015-11-19,0130,18,Southeast,1834,2,624,BATTERY - SIMPLE ASSAULT,0416,38,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",JA,Juv Arrest,624,700 E  108TH                        ST,,33.9383,-118.263,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,2272,06037240800,206.79941701218883,2015
141310957,2014-05-08T00:00:00.000,2014-05-08,0300,13,Newton,1375,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0408 0416 0444,24,F,B,501,SINGLE FAMILY DWELLING,IC,Invest Cont,626,5600    HOOPER                       AV,,33.9921,-118.2521,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,2175,06037229100,52.45828323252202,2014
181504623,2018-01-14T00:00:00.000,2018-01-14,0340,15,N Hollywood,1539,2,903,CONTEMPT OF COURT,0561 1202 2004,61,M,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,903,10500    CALIFA                       ST,,34.1779,-118.3605,,,,,1596,06037124300,467.60540396267464,2018
151918800,2015-09-25T00:00:00.000,2015-02-09,1000,19,Mission,1985,1,310,BURGLARY,0344 1601 1501,35,F,W,221,PUBLIC STORAGE,IC,Invest Cont,310,8500    CEDROS                       AV,,34.2247,-118.4535,,,,,1544,06037120106,267.64388521258536,2015
182012911,2018-06-18T00:00:00.000,2018-06-14,1330,20,Olympic,2019,1,310,BURGLARY,1607 0344 1610,0,X,X,221,PUBLIC STORAGE,IC,Invest Cont,310,3600    BEVERLY                      BL,,34.0749,-118.2868,,,,,2022,06037211121,329.7481884490626,2018
160205135,2016-01-23T00:00:00.000,2016-01-22,1745,02,Rampart,0245,1,330,BURGLARY FROM VEHICLE,0344,33,F,B,101,STREET,IC,Invest Cont,330,4TH                          ST,CORONADO,34.0648,-118.2786,,,,,2000,06037208720,268.2678505346374,2016
181321763,2018-10-28T00:00:00.000,2018-10-28,1250,13,Newton,1353,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,45,F,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,440,900 E  VERNON                       AV,,34.0039,-118.26,,,,,2170,06037228600,105.63624415024856,2018
140304635,2014-01-12T00:00:00.000,2014-01-12,1500,03,Southwest,0326,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1243 0416,30,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AA,Adult Arrest,626,2600    DALTON                       AV,,34.0327,-118.3041,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,2130,06037221500,213.76897486269627,2014
140306028,2014-02-04T00:00:00.000,2014-02-03,1300,03,Southwest,0343,1,330,BURGLARY FROM VEHICLE,1300 0344 1601,63,F,W,108,PARKING LOT,IC,Invest Cont,330,5400    VILLAGE GREEN,,34.0199,-118.3624,,,,,2222,06037236001,403.47602529543923,2014
161511303,2016-05-11T00:00:00.000,2016-05-11,1204,15,N Hollywood,1543,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,34,M,W,108,PARKING LOT,IC,Invest Cont,740,5200    CORTEEN                      PL,,34.1649,-118.4019,,,,,1602,06037124903,207.19052637705167,2016
191314386,2019-07-03T00:00:00.000,2019-07-03,1845,13,Newton,1364,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1309 0334 0416 0913,47,F,B,102,SIDEWALK,IC,Invest Cont,230,45TH                         ST,HOOPER                       AV,34.003,-118.2521,102,HAND GUN,,,2164,06037228220,367.49797796393693,2019
171605552,2017-02-07T00:00:00.000,2017-02-07,1300,16,Foothill,1684,1,510,VEHICLE - STOLEN,,0,,,707,GARAGE/CARPORT,IC,Invest Cont,510,7700    LANKERSHIM                   BL,,34.2166,-118.3919,,,,,1558,06037121802,166.11344267706986,2017
161719811,2016-11-17T00:00:00.000,2016-11-17,0700,17,Devonshire,1762,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,40,F,H,101,STREET,IC,Invest Cont,740,LURLINE                      AV,LASSEN                       ST,34.25,-118.5842,,,,,1491,06037113324,366.13150188067505,2016
161018287,2016-11-10T00:00:00.000,2016-11-10,0030,10,West Valley,1018,1,330,BURGLARY FROM VEHICLE,0329 1609 0321,29,M,W,101,STREET,IC,Invest Cont,330,16000    CANTLAY                      ST,,34.2022,-118.4815,,,,,1624,06037127604,314.8791569761064,2016
181509928,2018-04-23T00:00:00.000,2018-04-21,1500,15,N Hollywood,1581,1,310,BURGLARY,0344 1607,0,M,W,405,CLOTHING STORE,IC,Invest Cont,310,12400    MOORPARK                     ST,,34.1504,-118.403,,,,,1762,06037143402,387.370613883247,2018
191205650,2019-01-25T00:00:00.000,2019-01-25,0800,12,77th Street,1211,1,330,BURGLARY FROM VEHICLE,1609 1307 0329,23,F,H,101,STREET,IC,Invest Cont,330,2700 W  52ND                         ST,,33.995,-118.3225,,,,,2212,06037234501,300.23519023110407,2019
131807991,2013-03-28T00:00:00.000,2013-03-27,1930,18,Southeast,1824,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,34,F,H,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,740,9300 S  CENTRAL                      AV,,33.9518,-118.2554,,,,,3124,06037535200,382.23651836430946,2013
192013475,2019-07-11T00:00:00.000,2019-07-11,0930,20,Olympic,2055,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 0446 1243 2000 1813,24,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,Adult Other,626,1200 S  MARIPOSA                     AV,,34.0491,-118.2989,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,2064,06037213310,169.66216175796953,2019
180720477,2018-11-30T00:00:00.000,2018-11-30,0415,07,Wilshire,0769,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,3100    VENICE                       BL,,34.0454,-118.3207,,,,,2100,06037218120,153.92119003988202,2018
151806605,2015-02-26T00:00:00.000,2015-02-24,0700,18,Southeast,1863,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1609,42,F,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,740,600 E  115TH                        ST,,33.9301,-118.2652,,,,,2275,06037241001,139.39678678170475,2015
141514665,2014-07-28T00:00:00.000,2014-07-27,1730,15,N Hollywood,1531,1,310,BURGLARY,0321 1221 1608 1403 0344 0352 1606,39,M,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,310,5900    WHITSETT                     AV,,34.1776,-118.4052,,,,,1585,06037123800,353.31423546276676,2014
160919247,2016-10-25T00:00:00.000,2016-10-24,2300,09,Van Nuys,0904,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1300,27,F,H,707,GARAGE/CARPORT,IC,Invest Cont,420,15100    SATICOY                      ST,,34.2085,-118.4626,,,,,1618,06037127210,328.8377954316832,2016
192018491,2019-10-15T00:00:00.000,2019-10-01,0400,20,Olympic,2033,2,354,THEFT OF IDENTITY,1817 0100,20,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,354,800 S  OXFORD                       AV,,34.0577,-118.3078,,,,,2054,06037212502,114.78485523448305,2019
170320179,2017-08-28T00:00:00.000,2017-08-28,1400,03,Southwest,0358,1,480,BIKE - STOLEN,1251 0344 2032,21,M,W,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,IC,Invest Cont,480,900 W  34TH                         ST,,34.0235,-118.2858,,,,,2143,06037222700,264.42591129025146,2017
141015230,2014-09-20T00:00:00.000,2014-09-20,1405,10,West Valley,1035,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 2002 1420 0445 1414 0601,48,M,W,401,MINI-MART,IC,Invest Cont,230,6700    RESEDA                       BL,,34.1922,-118.536,304,CLUB/BAT,,,1653,06037131024,538.0762428990661,2014
140307088,2014-02-25T00:00:00.000,2014-02-24,1200,03,Southwest,0358,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1251 0344,25,M,A,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,IC,Invest Cont,341,900 W  34TH                         ST,,34.0235,-118.2858,,,,,2143,06037222700,264.42591129025146,2014
190916858,2019-09-15T00:00:00.000,2019-09-15,0300,09,Van Nuys,0926,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0354 0344 2032,46,F,H,735,NIGHT CLUB (OPEN EVENINGS ONLY),IC,Invest Cont,341,6500    SYLMAR                       AV,,34.1887,-118.4465,,,,,1636,06037128102,266.5217001090868,2019
171204885,2017-01-13T00:00:00.000,2017-01-12,1100,12,77th Street,1203,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1251 1259 0344,14,F,H,720,JUNIOR HIGH SCHOOL,IC,Invest Cont,440,1700 W  46TH                         ST,,34.0019,-118.3089,,,,,2199,06037232401,203.38295802359656,2017
141214685,2014-06-19T00:00:00.000,2014-04-04,2230,12,77th Street,1283,1,330,BURGLARY FROM VEHICLE,0344 1251 1605,19,F,H,101,STREET,IC,Invest Cont,330,WESTERN                      AV,92ND                         ST,33.9527,-118.309,,,,,2248,06037238400,399.01105395897514,2014
160510559,2016-05-22T00:00:00.000,2016-05-22,1000,05,Harbor,0558,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,0,M,O,701,HOSPITAL,IC,Invest Cont,740,BERTH 87,BERTH 87,33.7409,-118.2784,,,,,2463,06037296220,497.40732208762313,2016
180509490,2018-04-26T00:00:00.000,2018-04-26,1640,05,Harbor,0531,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,0344 1310 0202,27,F,H,108,PARKING LOT,IC,Invest Cont,421,26600 S  WESTERN                      AV,,33.7886,-118.3076,,,,,2444,06037293307,421.4176621955201,2018
181805945,2018-02-01T00:00:00.000,2018-01-11,0741,18,Southeast,1891,2,888,TRESPASSING,0432,75,M,A,121,YARD (RESIDENTIAL/BUSINESS),IC,Invest Cont,888,16900    AINSWORTH                    ST,,33.8781,-118.2899,,,,,2432,06037291220,255.6990552383198,2018
190109126,2019-03-15T00:00:00.000,2019-03-15,0001,01,Central,0148,1,121,"RAPE, FORCIBLE",1402 1415 1218 0527 1262 2004 1822,29,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,121,5TH,SAN PEDRO,34.0435,-118.2427,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",998,,1971,06037206302,274.151064895969,2019
170804860,2017-01-19T00:00:00.000,2016-09-01,0900,08,West LA,0832,2,354,THEFT OF IDENTITY,0100,71,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,354,800    GRANVILLE                    AV,,34.0509,-118.4654,,,,,2312,06037264303,52.71274111988418,2016
141616594,2014-12-12T00:00:00.000,2014-12-11,1800,16,Foothill,1699,1,510,VEHICLE - STOLEN,,0,,,104,DRIVEWAY,IC,Invest Cont,510,7600    BLOOMINGTON                  AV,,34.2077,-118.3454,,,,,1391,06037102105,445.92231637366416,2014
131504094,2013-01-02T00:00:00.000,2012-12-31,1100,15,N Hollywood,1545,1,310,BURGLARY,1403 0344 0321 0352 1221 1602 1606,48,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,310,11800    MAGNOLIA                     BL,,34.1649,-118.3899,,,,,1603,06037125101,416.24287721773663,2012
190322344,2019-10-08T00:00:00.000,2019-10-08,1913,03,Southwest,0338,1,350,"THEFT, PERSON",0346 0344 1251 1822 0342 1402 2004 0216,19,M,O,203,OTHER BUSINESS,AA,Adult Arrest,350,3100 S  HOOVER                       ST,,34.0268,-118.2896,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,2136,06037221900,72.59364266560888,2019
191304280,2019-01-06T00:00:00.000,2019-01-06,1910,13,Newton,1322,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307,24,F,H,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,745,TRINITY                      ST,23RD                         ST,34.025,-118.2618,,,,,2156,06037226410,124.89339453278693,2019
191222140,2019-09-07T00:00:00.000,2019-09-07,2205,12,77th Street,1257,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 1258 0445,7,F,H,501,SINGLE FAMILY DWELLING,AA,Adult Arrest,230,900 W  78TH                         ST,,33.9688,-118.2893,207,OTHER KNIFE,,,2240,06037237720,357.36938249162483,2019
170409860,2017-05-11T00:00:00.000,2017-05-11,1530,04,Hollenbeck,0415,2,624,BATTERY - SIMPLE ASSAULT,0416 0417 2004 1218,64,M,W,102,SIDEWALK,IC,Invest Cont,624,2900 N  BROADWAY,,34.0762,-118.2119,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,1916,06037199201,8.436921814664382,2017
161506436,2016-02-13T00:00:00.000,2016-02-12,2000,15,N Hollywood,1539,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,5700    CRANER                       AV,,34.174,-118.3691,,,,,1596,06037124300,435.5884013448659,2016
161923581,2016-12-17T00:00:00.000,2016-12-17,0230,19,Mission,1994,1,350,"THEFT, PERSON",1278 0344,44,M,H,101,STREET,IC,Invest Cont,350,ROSCOE,VAN NUYS,34.2216,-118.4488,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,1542,06037120104,359.0397309216058,2016
180721128,2018-12-13T00:00:00.000,2018-10-30,1530,07,Wilshire,0752,2,354,THEFT OF IDENTITY,0923 1822,54,F,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,354,1100 S  LA JOLLA                     AV,,34.0571,-118.3724,,,,,2091,06037216800,282.872371655131,2018
161517483,2016-08-31T00:00:00.000,2016-08-31,1115,15,N Hollywood,1599,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421,27,M,W,719,MEDICAL/DENTAL OFFICES,AO,Adult Other,930,3400    CAHUENGA                     BL,,34.1316,-118.352,511,VERBAL THREAT,,,1768,06037143700,517.1481405817809,2016
161018854,2016-11-22T00:00:00.000,2016-11-22,1445,10,West Valley,1031,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0104 0325,0,M,W,402,MARKET,AO,Adult Other,442,19300    VICTORY                      BL,,34.1866,-118.5535,,,,,1675,06037133101,460.4231022238163,2016
131420226,2013-08-10T00:00:00.000,2013-08-09,1145,14,Pacific,1427,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1300,29,M,W,101,STREET,IC,Invest Cont,331,3400 S  SEPULVEDA                    BL,,34.0212,-118.4238,,,,,2376,06037271702,446.04967078846386,2013
162016189,2016-09-04T00:00:00.000,2016-09-04,0220,20,Olympic,2029,2,860,BATTERY WITH SEXUAL CONTACT,0448 0503 0520 0522 0531 1000,33,F,H,102,SIDEWALK,IC,Invest Cont,860,4TH,SHATTO,34.067,-118.2899,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,2025,06037211124,268.1739758044927,2016
160609288,2016-03-23T00:00:00.000,2016-03-23,2255,06,Hollywood,0648,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0431,30,F,H,403,DRUG STORE,IC,Invest Cont,230,5400 W  SUNSET                       BL,,34.1,-118.3113,500,UNKNOWN WEAPON/OTHER WEAPON,,,1846,06037190510,55.20545873346734,2016
141110590,2014-05-19T00:00:00.000,2014-05-19,1030,11,Northeast,1124,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0432,55,F,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,930,3300    ANDRITA                      ST,,34.119,-118.2422,,,,,1808,06037186401,66.83530307951331,2014
161507023,2016-02-23T00:00:00.000,2016-02-18,1600,15,N Hollywood,1599,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,48,F,W,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,740,3900    KENTUCKY                     DR,,34.1354,-118.3631,,,,,1766,06037143605,852.3952383075501,2016
161805590,2016-02-01T00:00:00.000,2016-02-01,0145,18,Southeast,1824,1,330,BURGLARY FROM VEHICLE,1223 1300 1307 1609 0344,50,M,H,101,STREET,IC,Invest Cont,330,800 E  93RD                         ST,,33.952,-118.2608,500,UNKNOWN WEAPON/OTHER WEAPON,,,2263,06037240020,395.73041284669415,2016
180812618,2018-07-02T00:00:00.000,2018-06-28,0900,08,West LA,0858,1,310,BURGLARY,1822 0358 1609 0321,42,F,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,310,9000    LARKE ELLEN                  CI,,34.0469,-118.3867,,,,,2357,06037269602,529.7622130816948,2018
