dr_no,date_rptd,date_occ,time_occ,area,area_name,rpt_dist_no,part_1_2,crm_cd,crm_cd_desc,mocodes,vict_age,vict_sex,vict_descent,premis_cd,premis_desc,status,status_desc,crm_cd_1,location,cross_street,lat,lon,weapon_used_cd,weapon_desc,crm_cd_2,crm_cd_3,geoid,distance_to_centroid
130318415,2013-08-17T00:00:00.000,2013-08-17T00:00:00.000,1640,03,Southwest,0398,2,624,BATTERY - SIMPLE ASSAULT,0416 0913,3,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,Adult Other,624,700 W  43RD                         ST,,34.0054,-118.2857,500,UNKNOWN WEAPON/OTHER WEAPON,,,06037231720,0.002701670779349463
131713103,2013-07-15T00:00:00.000,2013-07-14T00:00:00.000,1900,17,Devonshire,1737,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344,44,F,W,101,STREET,IC,Invest Cont,420,11200    PETIT                        AV,,34.2738,-118.4986,,,,,06037111100,0.006461164987836406
130321304,2013-09-29T00:00:00.000,2013-09-29T00:00:00.000,1650,03,Southwest,0393,2,624,BATTERY - SIMPLE ASSAULT,0400 0416,19,M,H,210,RESTAURANT/FAST FOOD,IC,Invest Cont,624,4200    CRENSHAW                     BL,,34.0085,-118.3351,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037234301,0.003868587597561752
150619084,2015-08-27T00:00:00.000,2015-08-27T00:00:00.000,1430,06,Hollywood,0645,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,0,M,O,210,RESTAURANT/FAST FOOD,IC,Invest Cont,442,6800    HOLLYWOOD                    BL,,34.1016,-118.3387,,,,,06037190202,0.004181496861172443
162120384,2016-12-05T00:00:00.000,2016-12-04T00:00:00.000,1738,21,Topanga,2156,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0344 0325,41,M,O,727,SHOPPING MALL (COMMON AREA),AA,Adult Arrest,343,6600    TOPANGA CANYON               BL,,34.1905,-118.6059,,,,,06037135111,0.00470078482808236
151112384,2015-06-19T00:00:00.000,2015-06-18T00:00:00.000,2200,11,Northeast,1129,1,330,BURGLARY FROM VEHICLE,0344 0385,34,M,H,101,STREET,IC,Invest Cont,330,6400    RUBY                         ST,,34.1163,-118.1804,,,,,06037183103,0.004128759256733098
171617342,2017-11-01T00:00:00.000,2017-09-01T00:00:00.000,1200,16,Foothill,1654,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",0913 1814 1259,14,F,B,501,SINGLE FAMILY DWELLING,IC,Invest Cont,810,12200    OSBORNE                      PL,,34.2619,-118.3989,,,,,06037104704,0.005934800754870996
130316212,2013-07-10T00:00:00.000,2013-07-10T00:00:00.000,0025,03,Southwest,0393,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1243 0408,38,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,Adult Other,626,4000    LEIMERT                      BL,,34.0099,-118.3241,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037234001,0.0022654663979001454
190707325,2019-03-08T00:00:00.000,2019-03-08T00:00:00.000,0001,07,Wilshire,0778,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0913,57,F,B,501,SINGLE FAMILY DWELLING,IC,Invest Cont,440,1600    7TH                          AV,,34.0436,-118.3249,,,,,06037218110,0.0023927177016918656
141004229,2014-01-06T00:00:00.000,2013-12-01T00:00:00.000,1230,10,West Valley,1018,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0448 0444 2000,19,F,H,101,STREET,AA,Adult Arrest,626,HASKELL                      AV,VALERIO                      ST,34.2067,-118.4749,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037127400,0.0035726652515898493
151113744,2015-07-15T00:00:00.000,2015-07-15T00:00:00.000,1003,11,Northeast,1107,2,888,TRESPASSING,1402 1501,76,F,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,888,1400    YOSEMITE                     DR,,34.1327,-118.1959,,,998,,06037183222,0.0033116831068235194
150714820,2015-09-17T00:00:00.000,2015-09-16T00:00:00.000,1715,07,Wilshire,0734,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0373,0,X,X,404,DEPARTMENT STORE,AO,Adult Other,442,6300 W  3RD                          ST,,34.0712,-118.359,,,,,06037214501,0.002310048700781562
162017316,2016-09-26T00:00:00.000,2016-09-26T00:00:00.000,1315,20,Olympic,2055,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,0,X,X,210,RESTAURANT/FAST FOOD,AO,Adult Other,740,2900 W  OLYMPIC                      BL,,34.0526,-118.2979,,,,,06037213310,0.002202178012783366
182120502,2018-12-13T00:00:00.000,2018-12-13T00:00:00.000,1045,21,Topanga,2137,2,888,TRESPASSING,0603,47,M,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,888,21000    RUNNYMEDE                    ST,,34.2056,-118.5906,,,,,06037134001,0.0028783582125889054
140815841,2014-11-10T00:00:00.000,2014-11-09T00:00:00.000,2200,08,West LA,0898,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344,33,M,W,108,PARKING LOT,IC,Invest Cont,420,9100    CATTARAUGUS                  AV,,34.0353,-118.3908,,,,,06037269700,0.0036278579079071847
152112129,2015-06-28T00:00:00.000,2015-06-27T00:00:00.000,2345,21,Topanga,2169,1,330,BURGLARY FROM VEHICLE,0344 1609 1307,51,M,W,101,STREET,AA,Adult Arrest,330,5700    OAKDALE                      AV,,34.1745,-118.5657,,,,,06037139301,0.011091753062525708
181115286,2018-08-19T00:00:00.000,2018-08-19T00:00:00.000,2005,11,Northeast,1139,1,761,BRANDISH WEAPON,0334,21,F,H,102,SIDEWALK,AO,Adult Other,761,5900    ARROYO                       DR,,34.1065,-118.1878,207,OTHER KNIFE,,,06037183701,0.0022789071942502185
140700523,2014-01-05T00:00:00.000,2014-01-03T00:00:00.000,2200,07,Wilshire,0788,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421,22,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,Adult Other,930,2300    CRENSHAW                     BL,,34.0368,-118.3328,200,KNIFE WITH BLADE 6INCHES OR LESS,,,06037218701,0.0010225116136260532
161704537,2016-01-12T00:00:00.000,2016-01-12T00:00:00.000,1640,17,Devonshire,1785,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0400 0429,34,F,W,101,STREET,AO,Adult Other,626,8700    DARBY                        AV,,34.229,-118.534,,,,,06037115403,0.005260089923188971
180117919,2018-07-07T00:00:00.000,2018-07-07T00:00:00.000,0410,01,Central,0155,2,624,BATTERY - SIMPLE ASSAULT,0416 1218,46,F,W,102,SIDEWALK,IC,Invest Cont,624,5TH                          ST,WALL                         ST,34.0449,-118.2458,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037206301,0.0017918551838765908
150625676,2015-12-08T00:00:00.000,2015-12-06T00:00:00.000,1847,06,Hollywood,0666,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1501,30,F,W,725,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",IC,Invest Cont,956,6500    FOUNTAIN                     AV,,34.0944,-118.3305,,,,,06037190802,0.0006930425672362269
191116360,2019-09-09T00:00:00.000,2019-09-09T00:00:00.000,1450,11,Northeast,1199,2,354,THEFT OF IDENTITY,0377,23,M,W,605,AUTOMATED TELLER MACHINE (ATM),IC,Invest Cont,354,600    AMADOR                       ST,,34.0749,-118.2327,,,,,06037980010,0.005414584471592772
152009478,2015-04-24T00:00:00.000,2015-04-24T00:00:00.000,0025,20,Olympic,2034,1,210,ROBBERY,0305 0334 0342 0344 0346 0355 0416 0432 0448 1251,20,M,H,102,SIDEWALK,IC,Invest Cont,210,KINGSLEY                     DR,7TH                          ST,34.0597,-118.3031,302,BLUNT INSTRUMENT,,,06037212410,0.0016006676731923192
181320926,2018-10-13T00:00:00.000,2018-10-04T00:00:00.000,1030,13,Newton,1313,1,330,BURGLARY FROM VEHICLE,1822 0344,24,F,B,108,PARKING LOT,IC,Invest Cont,330,800 E  20TH                         ST,,34.0263,-118.257,,,,,06037226001,0.0026028440214593174
192105756,2019-02-07T00:00:00.000,2019-02-01T00:00:00.000,1500,21,Topanga,2189,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344,50,F,W,123,PARKING UNDERGROUND/BUILDING,IC,Invest Cont,420,5200    PREMIERE HIILS               DR,,34.1651,-118.5828,,,,,06037137501,0.005288387277807516
140710972,2014-07-01T00:00:00.000,2014-06-30T00:00:00.000,1900,07,Wilshire,0727,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,38,F,B,501,SINGLE FAMILY DWELLING,IC,Invest Cont,440,100 S  MANSFIELD                    AV,,34.0736,-118.3408,,,,,06037214100,0.0010505550913701776
160615958,2016-07-13T00:00:00.000,2016-07-13T00:00:00.000,0415,06,Hollywood,0647,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 2000 1814 0913,0,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,626,1500    VINE                         ST,,34.098,-118.3267,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037190801,0.004411969174869364
141414117,2014-05-18T00:00:00.000,2014-05-18T00:00:00.000,0800,14,Pacific,1494,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1501,59,M,W,212,TRANSPORTATION FACILITY (AIRPORT),IC,Invest Cont,440,200    WORLD                        WY,,33.9449,-118.4059,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,,,06037980028,0.015280180136373145
181614329,2018-09-19T00:00:00.000,2018-08-01T00:00:00.000,0001,16,Foothill,1682,2,860,BATTERY WITH SEXUAL CONTACT,0532 0510 1258 2024 0361,6,M,H,501,SINGLE FAMILY DWELLING,AO,Adult Other,860,11800    RIALTO                       ST,,34.2271,-118.3906,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037121221,0.004976540264072375
182108745,2018-04-09T00:00:00.000,2018-03-26T00:00:00.000,0030,21,Topanga,2105,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 0401,19,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AA,Adult Arrest,626,21500    ROSCOE                       BL,,34.2239,-118.6017,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037113238,0.0006430279931664252
172114385,2017-07-27T00:00:00.000,2017-04-26T00:00:00.000,1200,21,Topanga,2187,2,354,THEFT OF IDENTITY,1803 0924,32,F,O,203,OTHER BUSINESS,IC,Invest Cont,354,21100    VENTURA                      BL,,34.167,-118.5928,,,,,06037137502,0.006573043435129688
191406187,2019-02-05T00:00:00.000,2019-02-04T00:00:00.000,0917,14,Pacific,1436,1,480,BIKE - STOLEN,0344 0397,27,M,W,708,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),IC,Invest Cont,480,SAWTELLE,PALMS,34.0183,-118.4252,,,,,06037271901,0.004763341054352674
171420265,2017-09-08T00:00:00.000,2017-09-08T00:00:00.000,1230,14,Pacific,1435,1,761,BRANDISH WEAPON,0421 1601 0361,44,F,H,102,SIDEWALK,IC,Invest Cont,761,BIONA,CORINTH,34.0117,-118.4213,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,930,,06037271901,0.003036843426977521
131015417,2013-09-23T00:00:00.000,2013-09-21T00:00:00.000,1145,10,West Valley,1063,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1607 0306 1420 1606 0344,44,F,W,210,RESTAURANT/FAST FOOD,IC,Invest Cont,440,5400    YOLANDA                      AV,,34.1689,-118.5407,,,,,06037139401,0.0029408723195739335
180912807,2018-06-15T00:00:00.000,2018-06-14T00:00:00.000,0400,09,Van Nuys,0923,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1218,54,M,H,101,STREET,IC,Invest Cont,230,14500    GILMMORE                     ST,,34.1903,-118.4574,304,CLUB/BAT,,,06037127806,0.0022580420722322398
171818782,2017-09-14T00:00:00.000,2017-09-07T00:00:00.000,0830,18,Southeast,1822,1,310,BURGLARY,1606 0352 1822,67,F,B,501,SINGLE FAMILY DWELLING,IC,Invest Cont,310,9400 S  SPRING                       ST,,33.951,-118.2766,,,,,06037240500,0.004110960958220547
130810189,2013-06-05T00:00:00.000,2013-06-05T00:00:00.000,1700,08,West LA,0884,2,755,BOMB SCARE,0404,35,F,B,727,SHOPPING MALL (COMMON AREA),IC,Invest Cont,755,10800 W  PICO                         BL,,34.0406,-118.4275,501,BOMB THREAT,,,06037267800,0.0035123373983810204
130712336,2013-07-12T00:00:00.000,2013-07-11T00:00:00.000,0400,07,Wilshire,0745,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1602 1414 0329,54,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,740,900 S  COCHRAN                      AV,,34.059,-118.3484,,,,,06037216201,0.0013048467342989028
171111282,2017-05-31T00:00:00.000,2017-05-30T00:00:00.000,0600,11,Northeast,1137,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344,30,F,H,101,STREET,IC,Invest Cont,420,AVENUE 53,MERIDIAN                     ST,34.1109,-118.2016,,,,,06037183520,0.0007399817565312993
160621728,2016-10-14T00:00:00.000,2016-10-14T00:00:00.000,1030,06,Hollywood,0632,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 1601 1606 0344 1309,66,F,W,101,STREET,IC,Invest Cont,331,8200    YUCCA                        TL,,34.104,-118.3755,,,,,06037194200,0.0010107126198905967
181522538,2018-12-03T00:00:00.000,2018-12-01T00:00:00.000,0555,15,N Hollywood,1545,1,330,BURGLARY FROM VEHICLE,0344 1605 1302,43,M,O,101,STREET,IC,Invest Cont,330,5000    COLFAX                       AV,,34.1649,-118.3921,,,,,06037125101,0.0032002563959736084
160604538,2016-01-11T00:00:00.000,2016-01-11T00:00:00.000,2200,06,Hollywood,0636,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1402,0,X,X,401,MINI-MART,IC,Invest Cont,740,1800 N  CAHUENGA                     BL,,34.104,-118.3297,,,998,,06037190201,0.0005316812955102598
160910814,2016-05-14T00:00:00.000,2016-05-14T00:00:00.000,1730,09,Van Nuys,0901,1,310,BURGLARY,1607 0344 0352 1402 0358 1414,50,M,W,501,SINGLE FAMILY DWELLING,AA,Adult Arrest,310,7800    PEACH                        AV,,34.2121,-118.4688,,,,,06037127300,0.0059601618266622094
161522534,2016-12-03T00:00:00.000,2016-12-02T00:00:00.000,0530,15,N Hollywood,1541,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 1609,42,M,B,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,740,12500    HUSTON                       ST,,34.1594,-118.4052,,,,,06037124000,0.0031058412708958294
151807611,2015-03-17T00:00:00.000,2015-03-12T00:00:00.000,1430,18,Southeast,1827,1,310,BURGLARY,0344,51,F,B,708,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),IC,Invest Cont,310,10100    GRAPE                        ST,,33.9487,-118.2392,,,,,06037242201,0.0021691399217227806
192018106,2019-10-09T00:00:00.000,2019-10-08T00:00:00.000,1537,20,Olympic,2024,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,49,M,W,602,BANK,IC,Invest Cont,440,3700    WILSHIRE                     BL,,34.0636,-118.3047,,,,,06037211802,0.00042800467287003
141612604,2014-08-20T00:00:00.000,2014-08-03T00:00:00.000,1905,16,Foothill,1658,2,354,THEFT OF IDENTITY,0929,18,M,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,354,6900    VALMONT                      ST,,34.2519,-118.2816,,,,,06037101220,0.0009469635684704137
140619912,2014-09-24T00:00:00.000,2014-09-23T00:00:00.000,2359,06,Hollywood,0666,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1300,57,M,O,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,745,1100 N  CAHUENGA                     BL,,34.0908,-118.3289,,,,,06037191810,0.0029990426805946834
171120839,2017-12-15T00:00:00.000,2017-11-30T00:00:00.000,1530,11,Northeast,1151,2,624,BATTERY - SIMPLE ASSAULT,0416,33,M,H,210,RESTAURANT/FAST FOOD,IC,Invest Cont,624,5000 W  SUNSET                       BL,,34.0981,-118.2983,212,BOTTLE,,,06037191201,0.0011360281686673204
161205847,2016-01-27T00:00:00.000,2016-01-26T00:00:00.000,0600,12,77th Street,1245,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,1814 0540 1402 2000 1409,28,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,Adult Other,815,6500 S  NORMANDIE                    AV,,33.9806,-118.3003,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",998,,06037237402,0.002398570407559934
141315874,2014-08-05T00:00:00.000,2014-08-04T00:00:00.000,1658,13,Newton,1367,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 1906 1257,0,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,930,5100    HOLMES                       AV,,33.9962,-118.2411,,,,,06037228900,0.0042023574336326796
191510449,2019-05-05T00:00:00.000,2019-05-03T00:00:00.000,2200,15,N Hollywood,1515,2,624,BATTERY - SIMPLE ASSAULT,1407 1419 0421,38,M,O,203,OTHER BUSINESS,AO,Adult Other,624,11900    VOSE                         ST,,34.1985,-118.3921,511,VERBAL THREAT,998,,06037123203,0.0034441074315436178
130818157,2013-12-26T00:00:00.000,2013-12-25T00:00:00.000,1500,08,West LA,0859,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,8700    CASHIO                       ST,,34.0518,-118.3819,,,,,06037217002,0.0018956848366755306
162015226,2016-08-15T00:00:00.000,2016-08-15T00:00:00.000,2240,20,Olympic,2029,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0202 0342 0416 0432,28,M,H,102,SIDEWALK,AA,Adult Arrest,230,3100    WILSHIRE                     BL,,34.0652,-118.2878,500,UNKNOWN WEAPON/OTHER WEAPON,,,06037211124,0.0015317395340018961
130808429,2013-04-19T00:00:00.000,2013-04-14T00:00:00.000,0740,08,West LA,0885,1,310,BURGLARY,0344 1609 1210 0321 0352 1202,66,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,310,10600    BUTTERFIELD                  RD,,34.0372,-118.4167,,,,,06037269300,0.0022663117614414763
172104834,2017-01-17T00:00:00.000,2017-01-16T00:00:00.000,2300,21,Topanga,2136,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,7300    OWENSMOUTH                   AV,,34.2029,-118.6016,,,,,06037134522,0.002271521516519905
171016093,2017-09-19T00:00:00.000,2017-09-14T00:00:00.000,2000,10,West Valley,1067,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,46,M,O,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,740,17200    VENTURA                      BL,,34.166,-118.5095,,,,,06037139600,0.0009547046663689496
161018855,2016-11-17T00:00:00.000,2010-03-08T00:00:00.000,1000,10,West Valley,1047,2,354,THEFT OF IDENTITY,0100,57,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,354,17200    BURBANK                      BL,,34.1723,-118.5076,,,,,06037139001,0.0044367385543966215
190409933,2019-05-16T00:00:00.000,2019-04-30T00:00:00.000,0001,04,Hollenbeck,0406,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,43,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,341,600    CABRILLO VILLAS,,34.099,-118.1839,,,,,06037201302,0.0007763929417514114
181920914,2018-11-25T00:00:00.000,2018-11-24T00:00:00.000,2100,19,Mission,1962,1,330,BURGLARY FROM VEHICLE,0344,31,F,H,101,STREET,IC,Invest Cont,330,TUPPER                       ST,SEPULVEDA                    BL,34.2392,-118.4676,,,,,06037117201,0.002356386428409368
140311542,2014-05-10T00:00:00.000,2014-05-10T00:00:00.000,1635,03,Southwest,0363,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0325,52,M,B,727,SHOPPING MALL (COMMON AREA),IC,Invest Cont,440,4100    CRENSHAW                     BL,,34.0102,-118.3351,,,,,06037234301,0.004521434506879075
161918452,2016-09-16T00:00:00.000,2016-09-16T00:00:00.000,2330,19,Mission,1905,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1813 2000 0444,62,M,H,501,SINGLE FAMILY DWELLING,AA,Adult Arrest,626,13700    ORO GRANDE                   ST,,34.3172,-118.4342,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037106408,0.0071013083301524945
150124503,2015-11-04T00:00:00.000,2015-11-04T00:00:00.000,0345,01,Central,0171,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2002 2004 0334 0421,39,M,H,102,SIDEWALK,AA,Adult Arrest,230,800 W  OLYMPIC                      BL,,34.045,-118.264,216,SCISSORS,998,,06037207901,0.0015560401665765129
151014576,2015-09-09T00:00:00.000,2015-09-08T00:00:00.000,1815,10,West Valley,1075,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1813 0429 0444 2000 0400 0416,38,F,W,501,SINGLE FAMILY DWELLING,AO,Adult Other,626,5100    NEWCASTLE                    AV,,34.162,-118.5251,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037139502,0.0022262470662552394
131424001,2013-10-04T00:00:00.000,2013-09-09T00:00:00.000,2100,14,Pacific,1488,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,0,,,203,OTHER BUSINESS,AO,Adult Other,668,8700    BELLANCA                     AV,,33.9587,-118.3805,,,,,06037277200,0.0034656603988305738
171518445,2017-09-07T00:00:00.000,2017-08-04T00:00:00.000,1200,15,N Hollywood,1591,2,354,THEFT OF IDENTITY,0935 1822,26,F,O,203,OTHER BUSINESS,IC,Invest Cont,354,12100    VENTURA                      BL,,34.1436,-118.3953,,,,,06037143602,0.007333643160132138
170611250,2017-04-29T00:00:00.000,2017-04-29T00:00:00.000,0915,06,Hollywood,0669,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,30,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,745,5200    FOUNTAIN                     AV,,34.0952,-118.3025,,,,,06037191110,0.0017876789421008175
130123991,2013-11-12T00:00:00.000,2013-11-12T00:00:00.000,1630,01,Central,0132,2,900,VIOLATION OF COURT ORDER,1501,0,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,900,800 W  1ST                          ST,,34.0571,-118.2509,,,,,06037207501,0.001774892109393788
180126587,2018-10-22T00:00:00.000,2018-10-21T00:00:00.000,0600,01,Central,0154,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,1402 0522 1218 2034 1262 1415,24,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,815,500 S  MAIN                         ST,,34.0467,-118.2485,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",998,,06037207307,0.0010601287657571715
141211962,2014-05-09T00:00:00.000,2014-05-08T00:00:00.000,2100,12,77th Street,1257,1,310,BURGLARY,0448 0913 1606 1813 2000,23,F,B,501,SINGLE FAMILY DWELLING,AA,Adult Arrest,310,7800 S  FIGUEROA                     ST,,33.9688,-118.2827,,,,,06037237720,0.0028013541368306534
131211433,2013-04-25T00:00:00.000,2010-01-01T00:00:00.000,0001,12,77th Street,1233,1,121,"RAPE, FORCIBLE",0913 0527 0503 0537 0512 0507 0516 0542,29,F,B,501,SINGLE FAMILY DWELLING,IC,Invest Cont,121,62ND                         ST,CIMARRON,33.9834,-118.3158,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037234800,0.006555456429576223
170609156,2017-03-23T00:00:00.000,2017-03-22T00:00:00.000,1500,06,Hollywood,0642,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,27,F,O,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,740,1300 N  STANLEY                      AV,,34.0944,-118.356,,,,,06037189802,0.003053067473870889
182019267,2018-10-22T00:00:00.000,2018-10-22T00:00:00.000,0630,20,Olympic,2027,1,210,ROBBERY,0342 0416 0446 1309 2002 0344,55,F,H,101,STREET,IC,Invest Cont,210,WILSHIRE                     BL,MARIPOSA                     AV,34.0618,-118.2992,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037212102,0.0020867774198488572
