dr_no,date_rptd,date_occ,time_occ,area,area_name,rpt_dist_no,part_1_2,crm_cd,crm_cd_desc,mocodes,vict_age,vict_sex,vict_descent,premis_cd,premis_desc,status,status_desc,crm_cd_1,location,cross_street,lat,lon,weapon_used_cd,weapon_desc,crm_cd_2,crm_cd_3,geoid,distance_meters
160324141,2016-10-27T00:00:00.000,2016-10-27T00:00:00.000,1400,03,Southwest,0343,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1414 2000 1251 1259 1814 1309 0416 0446 0401,16,F,B,108,PARKING LOT,AO,Adult Other,626,3600 S  SYCAMORE                     AV,,34.0216,-118.3571,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037236206,578.3317150068439
140112769,2014-05-20T00:00:00.000,2014-05-19T00:00:00.000,1030,01,Central,0152,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,108,PARKING LOT,IC,Invest Cont,420,600 W  5TH                          ST,,34.0502,-118.254,,,,,06037207502,378.36716777865354
130509616,2013-05-07T00:00:00.000,2013-03-29T00:00:00.000,0800,05,Harbor,0531,2,354,THEFT OF IDENTITY,0930 1822,28,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,354,1500 W  ANAHEIM                      ST,,33.7845,-118.302,,,,,06037293306,280.2130125665258
190411445,2019-06-24T00:00:00.000,2019-06-23T00:00:00.000,1000,04,Hollenbeck,0439,1,330,BURGLARY FROM VEHICLE,1300 1302 1307 0344,40,M,H,101,STREET,IC,Invest Cont,330,1900 N  MARRIANNA                    AV,,34.0674,-118.1709,,,,,06037201700,159.64801759256613
171506511,2017-02-11T00:00:00.000,2017-02-10T00:00:00.000,1800,15,N Hollywood,1538,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0385 0344 1300,64,M,H,101,STREET,IC,Invest Cont,420,11300    EMELITA                      ST,,34.1767,-118.3768,,,,,06037124203,160.93395856581407
170623108,2017-11-01T00:00:00.000,2017-11-01T00:00:00.000,0825,06,Hollywood,0657,2,903,CONTEMPT OF COURT,2000,25,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,Adult Other,903,5400    SIERRA VISTA                 AV,,34.0896,-118.3092,,,,,06037191720,257.1418936677324
160807624,2016-03-18T00:00:00.000,2016-03-15T00:00:00.000,2200,08,West LA,0819,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 0383,19,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,440,10400    WILSHIRE                     BL,,34.0737,-118.4289,,,,,06037265100,435.3132472925277
161004553,2016-01-15T00:00:00.000,2016-01-14T00:00:00.000,2000,10,West Valley,1033,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1251 1606,19,F,H,101,STREET,IC,Invest Cont,420,VICTORY                      BL,RESEDA,34.1866,-118.536,,,,,06037133102,348.93228732524864
162115579,2016-09-02T00:00:00.000,2016-08-13T00:00:00.000,1400,21,Topanga,2157,1,310,BURGLARY,1605 0344,42,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,310,6500    INDEPENDENCE                 AV,,34.1889,-118.5906,,,,,06037134906,377.56756027396546
181920853,2018-11-22T00:00:00.000,2018-11-21T00:00:00.000,2100,19,Mission,1966,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,51,F,H,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,740,14400    TERRA BELLA                  ST,,34.2378,-118.4465,,,,,06037119341,61.29622083676872
171814754,2017-07-09T00:00:00.000,2017-07-08T00:00:00.000,0800,18,Southeast,1844,1,210,ROBBERY,1822 0344 0308 0400 1309 0336,53,F,B,101,STREET,IC,Invest Cont,210,109TH                        AV,AVALON                       BL,33.9373,-118.2652,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037240902,197.3636010482223
181304635,2018-01-12T00:00:00.000,2018-01-12T00:00:00.000,1250,13,Newton,1385,1,350,"THEFT, PERSON",2000 0913 0344,49,M,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,350,300 E  GAGE                         AV,,33.9857,-118.2628,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",626,,06037239202,622.3519886158233
151206818,2015-02-11T00:00:00.000,2015-02-06T00:00:00.000,1400,12,77th Street,1259,1,310,BURGLARY,1601 0344 1275,52,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,310,800 E  77TH                         ST,,33.9694,-118.2608,,,,,06037239502,160.80110954783655
181521027,2018-11-10T00:00:00.000,2018-11-10T00:00:00.000,0800,15,N Hollywood,1512,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0906 0329,0,M,W,719,MEDICAL/DENTAL OFFICES,AA,Adult Arrest,745,SHERMAN                      WY,BELLAIRE                     AV,34.2012,-118.4094,,,,,06037123303,582.951694328988
141715608,2014-09-26T00:00:00.000,2014-09-24T00:00:00.000,2130,17,Devonshire,1794,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0421 1100,38,F,H,203,OTHER BUSINESS,AO,Adult Other,236,PARTHENIA,RESEDA,34.2283,-118.5361,102,HAND GUN,,,06037115404,601.050239685144
150508938,2015-04-21T00:00:00.000,2015-04-20T00:00:00.000,1400,05,Harbor,0513,1,310,BURGLARY,0321 0358 1602,46,M,O,221,PUBLIC STORAGE,IC,Invest Cont,310,1200 W  253RD                        ST,,33.7947,-118.2975,,,,,06037294421,404.9651571380398
160406336,2016-02-23T00:00:00.000,2016-02-23T00:00:00.000,2000,04,Hollenbeck,0426,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,2000 1814 2002 0412,26,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,Adult Other,930,4800    NAVARRO                      ST,,34.0852,-118.1781,511,VERBAL THREAT,,,06037201503,388.8580702777205
191229667,2019-12-25T00:00:00.000,2019-12-25T00:00:00.000,0850,12,77th Street,1268,2,946,OTHER MISCELLANEOUS CRIME,1814,25,F,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,946,100 W  82ND                         ST,,33.9651,-118.2754,,,,,06037239701,119.06174026269056
130710098,2013-05-21T00:00:00.000,2013-04-01T00:00:00.000,0001,07,Wilshire,0733,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",0344,38,F,W,204,MANUFACTURING COMPANY,AA,Adult Arrest,668,5700    WILSHIRE                     BL,,34.0624,-118.3525,,,,,06037215101,222.42923727360443
150123275,2015-10-19T00:00:00.000,2015-10-17T00:00:00.000,1030,01,Central,0176,2,624,BATTERY - SIMPLE ASSAULT,0416,35,F,B,406,OTHER STORE,IC,Invest Cont,624,300 E  9TH                          ST,,34.0404,-118.2504,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037207303,467.4698061825725
150409321,2015-05-03T00:00:00.000,2015-05-03T00:00:00.000,0200,04,Hollenbeck,0429,2,946,OTHER MISCELLANEOUS CRIME,2002,53,M,H,504,OTHER RESIDENCE,IC,Invest Cont,946,3800    STOCKBRIDGE                  AV,,34.0896,-118.1634,,,,,06037201501,376.86908138349276
161319934,2016-09-24T00:00:00.000,2016-09-24T00:00:00.000,0805,13,Newton,1364,2,624,BATTERY - SIMPLE ASSAULT,1309 0416,26,M,H,102,SIDEWALK,IC,Invest Cont,624,48TH                         ST,CENTRAL                      AV,33.9998,-118.2565,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037228710,204.48426928117877
182116384,2018-09-16T00:00:00.000,2018-08-08T00:00:00.000,0800,21,Topanga,2147,2,354,THEFT OF IDENTITY,0377,40,F,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,354,21000    GAULT                        ST,,34.1992,-118.5906,,,,,06037134001,391.2961372513456
170708718,2017-04-17T00:00:00.000,2017-04-17T00:00:00.000,1556,07,Wilshire,0782,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 0447 1309 1310 0919,63,F,B,101,STREET,IC,Invest Cont,230,SATURN                       ST,HAYWORTH                     AV,34.0387,-118.3717,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",998,,06037270300,173.76918819561104
160319726,2016-08-26T00:00:00.000,2016-08-26T00:00:00.000,1330,03,Southwest,0361,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1312 1822 0416 0446 0448 0429 0417 0919,21,F,B,101,STREET,IC,Invest Cont,230,LA BREA,COLISEUM,34.0183,-118.3556,307,VEHICLE,,,06037236206,204.9902938165701
182115959,2018-09-09T00:00:00.000,2018-09-09T00:00:00.000,0330,21,Topanga,2136,1,121,"RAPE, FORCIBLE",1310 0527 1206 0400 1402,27,F,H,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,121,7200    TOPANGA CANYON               BL,,34.201,-118.6059,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",998,,06037134522,630.1480550525317
172121351,2017-12-18T00:00:00.000,2017-09-28T00:00:00.000,0001,21,Topanga,2157,2,354,THEFT OF IDENTITY,0377 1822,58,F,O,301,GAS STATION,IC,Invest Cont,354,20900    VANOWEN                      ST,,34.1938,-118.5884,,,,,06037134906,224.54494570115037
130615678,2013-06-15T00:00:00.000,2013-06-15T00:00:00.000,0030,06,Hollywood,0637,1,121,"RAPE, FORCIBLE",0515 0400 0522 1300 0519 1402 1415,25,F,A,101,STREET,IC,Invest Cont,121,HOLLYWOOD                    BL,VINE                         ST,34.1016,-118.3267,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",998,,06037190201,373.4965095481827
171226058,2017-10-26T00:00:00.000,2017-10-25T00:00:00.000,2100,12,77th Street,1203,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,28,F,H,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,740,5100 S  MANHATTAN                    PL,,33.9964,-118.3101,,,,,06037232402,398.0954911081825
190319540,2019-08-28T00:00:00.000,2019-08-25T00:00:00.000,0120,03,Southwest,0351,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1251 1259 0913 1816 0906 0421 2040 1815,17,X,X,101,STREET,IC,Invest Cont,930,3500    FARMDALE                     AV,,34.023,-118.351,511,VERBAL THREAT,,,06037236203,604.8654850876119
171801011,2017-11-17T00:00:00.000,2017-11-17T00:00:00.000,2210,18,Southeast,1832,1,320,"BURGLARY, ATTEMPTED",0344 1607,46,M,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,320,10500 S  MAIN                         ST,,33.9411,-118.2739,,,,,06037241110,483.9494457300133
140514187,2014-09-01T00:00:00.000,2014-08-31T00:00:00.000,2100,05,Harbor,0514,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1300,44,M,H,101,STREET,IC,Invest Cont,420,1500    LYNTON                       AV,,33.7923,-118.2813,,,,,06037294301,418.23186198753734
130914695,2013-08-05T00:00:00.000,2013-08-04T00:00:00.000,2200,09,Van Nuys,0923,1,330,BURGLARY FROM VEHICLE,1307 0329,43,F,H,108,PARKING LOT,AA,Adult Arrest,330,14800    VANOWEN                      ST,,34.1939,-118.4553,,,,,06037127805,428.99895184943136
170107546,2017-02-27T00:00:00.000,2017-02-26T00:00:00.000,2330,01,Central,0101,1,330,BURGLARY FROM VEHICLE,1609 0334,37,M,H,101,STREET,IC,Invest Cont,330,1100 W  SUNSET                       BL,,34.0685,-118.246,,,,,06037197700,40.18417260839922
160620642,2016-09-26T00:00:00.000,2016-09-22T00:00:00.000,1100,06,Hollywood,0666,1,510,VEHICLE - STOLEN,,0,,,707,GARAGE/CARPORT,IC,Invest Cont,510,6500    LA MIRADA                    AV,,34.0935,-118.331,,,,,06037190802,54.74445966018404
151818615,2015-10-08T00:00:00.000,2015-09-26T00:00:00.000,2359,18,Southeast,1864,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1257 0553,0,F,B,501,SINGLE FAMILY DWELLING,AO,Adult Other,237,900 E  118TH                        ST,,33.9267,-118.2586,,,,,06037241002,371.9091077352543
161209260,2016-03-15T00:00:00.000,2016-03-15T00:00:00.000,1700,12,77th Street,1239,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0344 0104 0325,0,M,W,101,STREET,IC,Invest Cont,343,5800 S  VERMONT                      AV,,33.9866,-118.2915,,,,,06037237101,238.7662899992359
180911508,2018-05-24T00:00:00.000,2018-05-23T00:00:00.000,1700,09,Van Nuys,0926,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,IC,Invest Cont,420,14200    HAYNES                       ST,,34.1897,-118.4422,,,,,06037128102,224.1737583717648
192006097,2019-02-13T00:00:00.000,2019-02-13T00:00:00.000,0110,20,Olympic,2069,1,220,ATTEMPTED ROBBERY,0302 0319 0354 0355 0432 0446 0417 0344,41,M,H,101,STREET,IC,Invest Cont,220,11TH,E  ARAPAHOE                     ST,34.0508,-118.2854,101,REVOLVER,,,06037213402,270.57735588395957
161315575,2016-07-13T00:00:00.000,2016-07-13T00:00:00.000,0720,13,Newton,1333,2,624,BATTERY - SIMPLE ASSAULT,0416 0913,25,M,H,203,OTHER BUSINESS,IC,Invest Cont,624,3100    MAPLE                        AV,,34.0196,-118.2679,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037224600,355.1317390953021
141011827,2014-07-06T00:00:00.000,2014-07-06T00:00:00.000,2305,10,West Valley,1039,2,624,BATTERY - SIMPLE ASSAULT,0416 0603,36,M,W,501,SINGLE FAMILY DWELLING,AO,Adult Other,624,6600    GAVIOTA                      AV,,34.1903,-118.4815,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037127605,234.5000922249477
182015797,2018-08-16T00:00:00.000,2018-08-16T00:00:00.000,1300,20,Olympic,2046,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,0,,,101,STREET,IC,Invest Cont,668,800 S  KENMORE                      AV,,34.0577,-118.2965,,,,,06037212305,216.01348540619918
190117184,2019-06-29T00:00:00.000,2019-06-22T00:00:00.000,1030,01,Central,0162,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,45,M,W,707,GARAGE/CARPORT,IC,Invest Cont,440,8TH                          ST,OLIVE,34.0459,-118.2579,,,,,06037207712,69.1513191474491
161316002,2016-07-20T00:00:00.000,2016-07-19T00:00:00.000,0001,13,Newton,1341,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,26,M,W,101,STREET,IC,Invest Cont,740,36TH                         PL,BROADWAY,34.0165,-118.2755,,,,,06037231100,192.94250658508398
191917462,2019-10-03T00:00:00.000,2019-10-03T00:00:00.000,1715,19,Mission,1905,1,210,ROBBERY,0945 0325 0344 0444,23,M,H,403,DRUG STORE,IC,Invest Cont,210,13800    FOOTHILL                     BL,,34.3155,-118.4343,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037106408,589.249225633635
131716424,2013-09-27T00:00:00.000,2013-09-27T00:00:00.000,0900,17,Devonshire,1751,1,310,BURGLARY,0344 1202 1601 0321,62,M,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,310,10000    OWENSMOUTH                   AV,,34.2522,-118.6017,,,,,06037113213,368.0828205095001
162005974,2016-02-10T00:00:00.000,2016-02-10T00:00:00.000,2210,20,Olympic,2033,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0311 1413,0,M,O,101,STREET,AA,Adult Arrest,740,WESTERN                      AV,9TH                          ST,34.0559,-118.3091,,,998,,06037212620,322.7689052021957
191610868,2019-06-18T00:00:00.000,2019-06-18T00:00:00.000,0800,16,Foothill,1684,2,624,BATTERY - SIMPLE ASSAULT,,46,M,H,101,STREET,IC,Invest Cont,624,LAUREL CANYON                BL,CANTARA                      ST,34.2194,-118.3965,500,UNKNOWN WEAPON/OTHER WEAPON,,,06037121802,456.3964972125857
171713129,2017-06-21T00:00:00.000,2017-05-04T00:00:00.000,1200,17,Devonshire,1762,1,310,BURGLARY,1605 0344,50,M,W,221,PUBLIC STORAGE,IC,Invest Cont,310,9800    DE SOTO                      AV,,34.2482,-118.5886,,,,,06037113324,542.7353490160024
162114719,2016-08-17T00:00:00.000,2016-07-16T00:00:00.000,1600,21,Topanga,2149,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416,40,F,H,501,SINGLE FAMILY DWELLING,AO,Adult Other,626,19900    VANOWEN                      ST,,34.1938,-118.5666,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037134802,204.93541262429255
161206025,2016-01-30T00:00:00.000,2016-01-29T00:00:00.000,2000,12,77th Street,1268,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0302 0319 0443 1218 1402,54,M,B,103,ALLEY,AO,Adult Other,230,200 E  85TH                         ST,,33.961,-118.2717,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,,,06037239702,309.87709683841945
170719121,2017-11-27T00:00:00.000,2017-11-27T00:00:00.000,1200,07,Wilshire,0764,2,624,BATTERY - SIMPLE ASSAULT,0400 0416,70,F,H,102,SIDEWALK,IC,Invest Cont,624,1400 S  SIERRA BONITA                AV,,34.0494,-118.3588,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037217101,486.7918475542193
160215468,2016-08-13T00:00:00.000,2016-08-12T00:00:00.000,2050,02,Rampart,0279,2,900,VIOLATION OF COURT ORDER,1814 2000,17,F,H,102,SIDEWALK,AA,Adult Arrest,900,1400 W  11TH                         ST,,34.0481,-118.2712,,,,,06037210010,235.82687883547126
180714300,2018-07-30T00:00:00.000,2013-09-01T00:00:00.000,1200,07,Wilshire,0762,2,354,THEFT OF IDENTITY,1822,36,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,354,1400    HAYWORTH                     AV,,34.0517,-118.3675,,,,,06037216700,464.1061456757362
130208181,2013-03-13T00:00:00.000,2013-03-13T00:00:00.000,1530,02,Rampart,0236,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1243 1813 0444 0448 0432,35,F,H,102,SIDEWALK,AA,Adult Arrest,626,100 S  BURLINGTON                   AV,,34.065,-118.2666,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037208401,267.0425959897868
171709917,2017-04-23T00:00:00.000,2017-04-23T00:00:00.000,1800,17,Devonshire,1712,1,330,BURGLARY FROM VEHICLE,0344 1609 1402 0352,39,F,H,101,STREET,IC,Invest Cont,330,19200    SINGING HILLS                DR,,34.2764,-118.5523,,,998,,06037108102,467.0264022256464
161806675,2016-02-23T00:00:00.000,2016-02-22T00:00:00.000,1400,18,Southeast,1824,1,320,"BURGLARY, ATTEMPTED",0329,51,M,H,708,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),IC,Invest Cont,320,9200 S  CENTRAL                      AV,,33.9532,-118.2564,,,,,06037535200,481.0601611587817
140916475,2014-09-21T00:00:00.000,2014-09-21T00:00:00.000,1812,09,Van Nuys,0932,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,0,X,X,410,"MEMBERSHIP STORE (COSTCO,SAMS CLUB)*",AA,Adult Arrest,440,6100    SEPULVEDA                    BL,,34.1806,-118.4662,,,,,06037128302,885.6335563699924
152108581,2015-04-11T00:00:00.000,2015-04-11T00:00:00.000,1755,21,Topanga,2143,1,210,ROBBERY,0344 0416 0945,23,M,H,203,OTHER BUSINESS,IC,Invest Cont,210,22900    VICTORY                      BL,,34.1865,-118.6256,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037135201,415.3924351748895
130916433,2013-09-04T00:00:00.000,2013-09-03T00:00:00.000,1930,09,Van Nuys,0923,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,63,F,H,707,GARAGE/CARPORT,IC,Invest Cont,745,14800    VICTORY                      BL,,34.1867,-118.4553,,,,,06037128302,325.9696969185398
160807721,2016-03-19T00:00:00.000,2016-03-19T00:00:00.000,0200,08,West LA,0851,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,28,M,W,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,740,BROCKTON,SANTA MONICA,34.0415,-118.4613,,,,,06037267406,276.36649776818984
170901268,2017-07-31T00:00:00.000,2017-07-27T00:00:00.000,1700,09,Van Nuys,0923,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0448 2000,53,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,Adult Other,626,15100    VICTORY                      BL,,34.1903,-118.4574,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037127806,242.8640923071472
161505961,2016-02-05T00:00:00.000,2016-02-05T00:00:00.000,1100,15,N Hollywood,1512,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0377,41,F,H,203,OTHER BUSINESS,IC,Invest Cont,440,12700    SHERMAN                      WY,,34.2012,-118.4094,,,,,06037123303,582.951694328988
181425759,2018-12-11T00:00:00.000,2018-12-11T00:00:00.000,1600,14,Pacific,1415,2,888,TRESPASSING,,0,M,W,504,OTHER RESIDENCE,IC,Invest Cont,888,1500    LOUELLA                      AV,,34.006,-118.4562,,,,,06037273100,514.8243679470661
192010526,2019-05-11T00:00:00.000,2019-05-10T00:00:00.000,2230,20,Olympic,2015,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,31,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,440,100 N  NEW HAMPSHIRE                AV,,34.0727,-118.2929,,,,,06037211202,219.93609166340522
191214027,2019-05-19T00:00:00.000,2019-05-19T00:00:00.000,2005,12,77th Street,1207,1,761,BRANDISH WEAPON,0334 1310,36,F,H,101,STREET,IC,Invest Cont,761,51ST                         ST,VERMONT                      AV,33.9964,-118.2915,101,REVOLVER,,,06037232110,438.14708935486794
130920179,2013-11-18T00:00:00.000,2013-11-18T00:00:00.000,1710,09,Van Nuys,0906,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0411,30,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,Adult Other,230,14400    VALERIO                      ST,,34.2048,-118.4468,200,KNIFE WITH BLADE 6INCHES OR LESS,,,06037127102,218.58585652706418
132018572,2013-11-04T00:00:00.000,2013-11-03T00:00:00.000,2000,20,Olympic,2021,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344,54,F,H,104,DRIVEWAY,AO,Adult Other,420,4400 W  5TH                          ST,,34.0653,-118.3152,,,,,06037211701,171.83071799955027
130310595,2013-04-15T00:00:00.000,2013-04-15T00:00:00.000,1210,03,Southwest,0393,1,310,BURGLARY,0344,43,M,B,501,SINGLE FAMILY DWELLING,IC,Invest Cont,310,4200    MC CLUNG                     DR,,34.0085,-118.3341,,,,,06037234301,271.46207387605335
170215773,2017-08-20T00:00:00.000,2017-08-19T00:00:00.000,1500,02,Rampart,0299,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 0385,51,M,H,101,STREET,IC,Invest Cont,420,UNION,17TH                         ST,34.0396,-118.2805,,,,,06037224320,309.60190700579545
172009845,2017-04-26T00:00:00.000,2017-04-26T00:00:00.000,0145,20,Olympic,2097,2,900,VIOLATION OF COURT ORDER,2000,34,F,H,501,SINGLE FAMILY DWELLING,AA,Adult Arrest,900,1800 W  WASHINGTON                   BL,,34.04,-118.2974,,,,,06037221220,512.9121907458316
171915840,2017-08-01T00:00:00.000,2017-08-01T00:00:00.000,1600,19,Mission,1921,1,310,BURGLARY,0344 1606,26,F,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,310,15100    NURMI                        ST,,34.2987,-118.462,,,,,06037106604,753.655899450936
170611215,2017-04-29T00:00:00.000,2017-04-29T00:00:00.000,1030,06,Hollywood,0647,1,330,BURGLARY FROM VEHICLE,1609 0344,27,M,W,101,STREET,IC,Invest Cont,330,6200 W  SUNSET                       BL,,34.0998,-118.3211,,,,,06037191000,127.32111188754422
151111545,2015-06-02T00:00:00.000,2015-06-01T00:00:00.000,1730,11,Northeast,1171,2,624,BATTERY - SIMPLE ASSAULT,0448 1804,27,F,W,210,RESTAURANT/FAST FOOD,IC,Invest Cont,624,3300 W  SUNSET                       BL,,34.0917,-118.2741,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037195400,67.46492027669694
161506032,2016-02-06T00:00:00.000,2016-02-06T00:00:00.000,2340,15,N Hollywood,1549,1,220,ATTEMPTED ROBBERY,0355 0337 1309 1313 0400 0326,45,M,O,102,SIDEWALK,IC,Invest Cont,220,5500    CAHUENGA                     BL,,34.17,-118.3615,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037125321,499.3531190958761
